time[YYYY-MM-DD hh:mm:ss PST], turbidity
"2013/09/24 17:08:45", 2.200
"2013/09/24 17:08:47", 2.210
"2013/09/24 17:08:49", 2.210
"2013/09/24 17:08:51", 2.230
"2013/09/24 17:08:53", 2.210
"2013/09/24 17:08:55", 2.210
"2013/09/24 17:08:57", 2.220
"2013/09/24 17:08:59", 2.210
"2013/09/24 17:09:01", 2.210
"2013/09/24 17:09:03", 2.210
"2013/09/24 17:11:39", 2.220
"2013/09/24 17:11:41", 2.220
"2013/09/24 17:11:43", 2.220
"2013/09/24 17:11:45", 2.210
"2013/09/24 17:11:47", 2.210
"2013/09/24 17:11:49", 2.220
"2013/09/24 17:11:51", 2.220
"2013/09/24 17:11:53", 2.210
"2013/09/24 17:11:55", 2.210
"2013/09/24 17:11:57", 2.210
"2013/09/24 17:11:59", 2.220
"2013/09/24 17:12:01", 2.210
"2013/09/24 17:12:03", 2.200
"2013/09/24 17:14:37", 2.200
"2013/09/24 17:14:39", 2.190
"2013/09/24 17:14:41", 2.210
"2013/09/24 17:14:43", 2.230
"2013/09/24 17:14:45", 2.200
"2013/09/24 17:14:47", 2.200
"2013/09/24 17:14:49", 2.200
"2013/09/24 17:14:51", 2.190
"2013/09/24 17:14:53", 2.200
"2013/09/24 17:14:55", 2.200
"2013/09/24 17:14:57", 2.200
"2013/09/24 17:14:59", 2.200
"2013/09/24 17:15:01", 2.200
"2013/09/24 17:17:39", 2.210
"2013/09/24 17:17:41", 2.210
"2013/09/24 17:17:43", 2.200
"2013/09/24 17:17:45", 2.200
"2013/09/24 17:17:47", 2.200
"2013/09/24 17:17:49", 2.200
"2013/09/24 17:17:51", 2.200
"2013/09/24 17:17:53", 2.220
"2013/09/24 17:17:55", 2.210
"2013/09/24 17:17:57", 2.210
"2013/09/24 17:17:59", 2.210
"2013/09/24 17:18:01", 2.210
"2013/09/24 17:18:03", 2.210
"2013/09/24 17:23:37", 2.210
"2013/09/24 17:23:39", 2.210
"2013/09/24 17:23:41", 2.210
"2013/09/24 17:23:43", 2.210
"2013/09/24 17:23:45", 2.210
"2013/09/24 17:23:47", 2.210
"2013/09/24 17:23:49", 2.200
"2013/09/24 17:23:51", 2.210
"2013/09/24 17:23:53", 2.200
"2013/09/24 17:23:55", 2.210
"2013/09/24 17:23:57", 2.210
"2013/09/24 17:23:59", 2.210
"2013/09/24 17:24:01", 2.210
"2013/09/24 17:26:38", 2.210
"2013/09/24 17:26:40", 2.210
"2013/09/24 17:26:42", 2.210
"2013/09/24 17:26:44", 2.220
"2013/09/24 17:26:46", 2.210
"2013/09/24 17:26:48", 2.220
"2013/09/24 17:26:50", 2.220
"2013/09/24 17:26:52", 2.210
"2013/09/24 17:26:54", 2.210
"2013/09/24 17:26:56", 2.230
"2013/09/24 17:26:58", 2.230
"2013/09/24 17:27:00", 2.210
"2013/09/24 17:27:02", 2.210
"2013/09/24 17:29:39", 2.240
"2013/09/24 17:29:41", 2.240
"2013/09/24 17:29:43", 2.240
"2013/09/24 17:29:45", 2.240
"2013/09/24 17:29:47", 2.240
"2013/09/24 17:29:49", 2.240
"2013/09/24 17:29:51", 2.250
"2013/09/24 17:29:53", 2.260
"2013/09/24 17:29:55", 2.250
"2013/09/24 17:29:57", 2.250
"2013/09/24 17:29:59", 2.250
"2013/09/24 17:30:01", 2.240
"2013/09/24 17:30:03", 2.230
"2013/09/24 17:32:39", 2.270
"2013/09/24 17:32:41", 2.270
"2013/09/24 17:32:43", 2.270
"2013/09/24 17:32:45", 2.270
"2013/09/24 17:32:47", 2.270
"2013/09/24 17:32:49", 2.280
"2013/09/24 17:32:51", 2.280
"2013/09/24 17:32:53", 2.280
"2013/09/24 17:32:55", 2.290
"2013/09/24 17:32:57", 2.280
"2013/09/24 17:32:59", 2.280
"2013/09/24 17:33:01", 2.280
"2013/09/24 17:33:03", 2.280
"2013/09/24 17:35:37", 2.310
"2013/09/24 17:35:39", 2.310
"2013/09/24 17:35:41", 2.320
"2013/09/24 17:35:43", 2.330
"2013/09/24 17:35:45", 2.330
"2013/09/24 17:35:47", 2.320
"2013/09/24 17:35:49", 2.330
"2013/09/24 17:35:51", 2.320
"2013/09/24 17:35:53", 2.320
"2013/09/24 17:35:55", 2.330
"2013/09/24 17:35:57", 2.330
"2013/09/24 17:35:59", 2.330
"2013/09/24 17:36:01", 2.320
"2013/09/24 17:38:39", 2.340
"2013/09/24 17:38:41", 2.340
"2013/09/24 17:38:43", 2.340
"2013/09/24 17:38:45", 2.340
"2013/09/24 17:38:47", 2.340
"2013/09/24 17:38:49", 2.350
"2013/09/24 17:38:51", 2.350
"2013/09/24 17:38:53", 2.350
"2013/09/24 17:38:55", 2.350
"2013/09/24 17:38:57", 2.350
"2013/09/24 17:38:59", 2.340
"2013/09/24 17:39:01", 2.350
"2013/09/24 17:39:03", 2.360
"2013/09/24 17:39:05", 2.360
"2013/09/24 17:39:07", 2.340
"2013/09/24 17:39:09", 2.350
"2013/09/24 17:39:11", 2.340
"2013/09/24 17:39:13", 2.350
"2013/09/24 17:39:15", 2.360
"2013/09/24 17:39:17", 2.360
"2013/09/24 17:39:19", 2.370
"2013/09/24 17:39:21", 2.360
"2013/09/24 17:39:23", 2.360
"2013/09/24 17:39:25", 2.370
"2013/09/24 17:39:27", 2.350
"2013/09/24 17:39:29", 2.360
"2013/09/24 17:39:31", 2.350
"2013/09/24 17:39:33", 2.350
"2013/09/24 17:39:35", 2.350
"2013/09/24 17:39:37", 2.360
"2013/09/24 17:39:39", 2.360
"2013/09/24 17:39:41", 2.350
"2013/09/24 17:39:43", 2.350
"2013/09/24 17:39:45", 2.350
"2013/09/24 17:39:47", 2.350
"2013/09/24 17:39:49", 2.350
"2013/09/24 17:39:51", 2.350
"2013/09/24 17:39:53", 2.350
"2013/09/24 17:39:55", 2.350
"2013/09/24 17:39:57", 2.350
"2013/09/24 17:39:59", 2.350
"2013/09/24 17:40:01", 2.360
"2013/09/24 17:40:03", 2.360
"2013/09/24 17:41:39", 2.350
"2013/09/24 17:41:41", 2.350
"2013/09/24 17:41:43", 2.350
"2013/09/24 17:41:45", 2.350
"2013/09/24 17:41:47", 2.350
"2013/09/24 17:41:49", 2.360
"2013/09/24 17:41:51", 2.360
"2013/09/24 17:41:53", 2.350
"2013/09/24 17:41:55", 2.350
"2013/09/24 17:41:57", 2.360
"2013/09/24 17:41:59", 2.350
"2013/09/24 17:42:01", 2.350
"2013/09/24 17:42:03", 2.360
"2013/09/24 17:44:37", 2.360
"2013/09/24 17:44:39", 2.360
"2013/09/24 17:44:41", 2.350
"2013/09/24 17:44:43", 2.350
"2013/09/24 17:44:45", 2.350
"2013/09/24 17:44:47", 2.350
"2013/09/24 17:44:49", 2.350
"2013/09/24 17:44:51", 2.360
"2013/09/24 17:44:53", 2.370
"2013/09/24 17:44:55", 2.360
"2013/09/24 17:44:57", 2.360
"2013/09/24 17:44:59", 2.360
"2013/09/24 17:45:01", 2.350
"2013/09/24 17:47:38", 2.330
"2013/09/24 17:47:40", 2.310
"2013/09/24 17:47:42", 2.310
"2013/09/24 17:47:44", 2.310
"2013/09/24 17:47:46", 2.310
"2013/09/24 17:47:48", 2.310
"2013/09/24 17:47:50", 2.310
"2013/09/24 17:47:52", 2.310
"2013/09/24 17:47:54", 2.310
"2013/09/24 17:47:56", 2.310
"2013/09/24 17:47:58", 2.310
"2013/09/24 17:48:00", 2.310
"2013/09/24 17:48:02", 2.300
"2013/09/24 17:50:39", 2.300
"2013/09/24 17:50:41", 2.300
"2013/09/24 17:50:43", 2.300
"2013/09/24 17:50:45", 2.290
"2013/09/24 17:50:47", 2.300
"2013/09/24 17:50:49", 2.300
"2013/09/24 17:50:51", 2.300
"2013/09/24 17:50:53", 2.300
"2013/09/24 17:50:55", 2.290
"2013/09/24 17:50:57", 2.290
"2013/09/24 17:50:59", 2.290
"2013/09/24 17:51:01", 2.310
"2013/09/24 17:51:03", 2.310
"2013/09/24 17:53:39", 2.280
"2013/09/24 17:53:41", 2.280
"2013/09/24 17:53:43", 2.280
"2013/09/24 17:53:45", 2.280
"2013/09/24 17:53:47", 2.300
"2013/09/24 17:53:49", 2.320
"2013/09/24 17:53:51", 2.310
"2013/09/24 17:53:53", 2.300
"2013/09/24 17:53:55", 2.290
"2013/09/24 17:53:57", 2.290
"2013/09/24 17:53:59", 2.280
"2013/09/24 17:54:01", 2.290
"2013/09/24 17:54:03", 2.290
"2013/09/24 17:54:05", 2.290
"2013/09/24 17:54:07", 2.290
"2013/09/24 17:54:09", 2.300
"2013/09/24 17:54:11", 2.290
"2013/09/24 17:54:13", 2.300
"2013/09/24 17:54:15", 2.300
"2013/09/24 17:54:17", 2.300
"2013/09/24 17:54:19", 2.300
"2013/09/24 17:54:21", 2.290
"2013/09/24 17:54:23", 2.290
"2013/09/24 17:54:25", 2.290
"2013/09/24 17:54:27", 2.290
"2013/09/24 17:54:29", 2.300
"2013/09/24 17:54:31", 2.280
"2013/09/24 17:54:33", 2.280
"2013/09/24 17:54:35", 2.290
"2013/09/24 17:54:37", 2.290
"2013/09/24 17:54:39", 2.280
"2013/09/24 17:54:41", 2.280
"2013/09/24 17:54:43", 2.290
"2013/09/24 17:54:45", 2.280
"2013/09/24 17:54:47", 2.280
"2013/09/24 17:54:49", 2.280
"2013/09/24 17:54:51", 2.280
"2013/09/24 17:54:53", 2.280
"2013/09/24 17:54:55", 2.270
"2013/09/24 17:54:57", 2.280
"2013/09/24 17:54:59", 2.290
"2013/09/24 17:55:01", 2.290
"2013/09/24 17:56:37", 2.270
"2013/09/24 17:56:39", 2.270
"2013/09/24 17:56:41", 2.270
"2013/09/24 17:56:43", 2.270
"2013/09/24 17:56:45", 2.270
"2013/09/24 17:56:47", 2.270
"2013/09/24 17:56:49", 2.260
"2013/09/24 17:56:51", 2.270
"2013/09/24 17:56:53", 2.260
"2013/09/24 17:56:55", 2.260
"2013/09/24 17:56:56", 2.260
"2013/09/24 17:56:58", 2.260
"2013/09/24 17:57:00", 2.270
"2013/09/24 17:57:02", 2.260
"2013/09/24 17:59:39", 2.270
"2013/09/24 17:59:41", 2.250
"2013/09/24 17:59:43", 2.250
"2013/09/24 17:59:45", 2.250
"2013/09/24 17:59:47", 2.250
"2013/09/24 17:59:49", 2.250
"2013/09/24 17:59:51", 2.250
"2013/09/24 17:59:53", 2.260
"2013/09/24 17:59:55", 2.250
"2013/09/24 17:59:57", 2.240
"2013/09/24 17:59:59", 2.250
"2013/09/24 18:00:01", 2.250
"2013/09/24 18:00:03", 2.250
"2013/09/24 18:02:39", 2.230
"2013/09/24 18:02:41", 2.230
"2013/09/24 18:02:43", 2.230
"2013/09/24 18:02:45", 2.220
"2013/09/24 18:02:47", 2.230
"2013/09/24 18:02:49", 2.230
"2013/09/24 18:02:51", 2.230
"2013/09/24 18:02:53", 2.230
"2013/09/24 18:02:55", 2.230
"2013/09/24 18:02:57", 2.230
"2013/09/24 18:02:59", 2.230
"2013/09/24 18:03:01", 2.230
"2013/09/24 18:03:03", 2.230
"2013/09/24 18:05:37", 2.240
"2013/09/24 18:05:39", 2.220
"2013/09/24 18:05:41", 2.220
"2013/09/24 18:05:43", 2.210
"2013/09/24 18:05:45", 2.220
"2013/09/24 18:05:47", 2.220
"2013/09/24 18:05:49", 2.210
"2013/09/24 18:05:51", 2.210
"2013/09/24 18:05:53", 2.210
"2013/09/24 18:05:55", 2.210
"2013/09/24 18:05:57", 2.210
"2013/09/24 18:05:59", 2.210
"2013/09/24 18:06:01", 2.210
"2013/09/24 18:08:38", 2.210
"2013/09/24 18:08:40", 2.210
"2013/09/24 18:08:42", 2.220
"2013/09/24 18:08:45", 2.220
"2013/09/24 18:08:46", 2.210
"2013/09/24 18:08:49", 2.210
"2013/09/24 18:08:51", 2.210
"2013/09/24 18:08:53", 2.210
"2013/09/24 18:08:55", 2.200
"2013/09/24 18:08:57", 2.200
"2013/09/24 18:08:59", 2.210
"2013/09/24 18:09:01", 2.200
"2013/09/24 18:11:39", 2.200
"2013/09/24 18:11:41", 2.200
"2013/09/24 18:11:43", 2.200
"2013/09/24 18:11:45", 2.200
"2013/09/24 18:11:47", 2.210
"2013/09/24 18:11:49", 2.210
"2013/09/24 18:11:51", 2.200
"2013/09/24 18:11:53", 2.200
"2013/09/24 18:11:55", 2.200
"2013/09/24 18:11:57", 2.200
"2013/09/24 18:11:59", 2.200
"2013/09/24 18:12:01", 2.200
"2013/09/24 18:12:03", 2.200
"2013/09/24 18:14:39", 2.200
"2013/09/24 18:14:41", 2.190
"2013/09/24 18:14:43", 2.200
"2013/09/24 18:14:45", 2.200
"2013/09/24 18:14:47", 2.200
"2013/09/24 18:14:49", 2.200
"2013/09/24 18:14:51", 2.200
"2013/09/24 18:14:53", 2.200
"2013/09/24 18:14:55", 2.200
"2013/09/24 18:14:57", 2.200
"2013/09/24 18:14:59", 2.200
"2013/09/24 18:15:01", 2.200
"2013/09/24 18:15:03", 2.200
"2013/09/24 18:17:37", 2.190
"2013/09/24 18:17:39", 2.190
"2013/09/24 18:17:41", 2.190
"2013/09/24 18:17:43", 2.200
"2013/09/24 18:17:45", 2.200
"2013/09/24 18:17:46", 2.200
"2013/09/24 18:17:48", 2.200
"2013/09/24 18:17:50", 2.200
"2013/09/24 18:17:52", 2.200
"2013/09/24 18:17:54", 2.210
"2013/09/24 18:17:56", 2.200
"2013/09/24 18:17:58", 2.200
"2013/09/24 18:18:00", 2.200
"2013/09/24 18:18:02", 2.210
"2013/09/24 18:23:39", 2.200
"2013/09/24 18:23:41", 2.210
"2013/09/24 18:23:43", 2.200
"2013/09/24 18:23:45", 2.210
"2013/09/24 18:23:47", 2.200
"2013/09/24 18:23:49", 2.190
"2013/09/24 18:23:51", 2.190
"2013/09/24 18:23:53", 2.190
"2013/09/24 18:23:55", 2.190
"2013/09/24 18:23:57", 2.190
"2013/09/24 18:23:59", 2.200
"2013/09/24 18:24:01", 2.200
"2013/09/24 18:24:03", 2.200
"2013/09/24 18:26:37", 2.200
"2013/09/24 18:26:39", 2.210
"2013/09/24 18:26:41", 2.200
"2013/09/24 18:26:43", 2.200
"2013/09/24 18:26:45", 2.200
"2013/09/24 18:26:47", 2.200
"2013/09/24 18:26:49", 2.200
"2013/09/24 18:26:51", 2.210
"2013/09/24 18:26:53", 2.200
"2013/09/24 18:26:55", 2.210
"2013/09/24 18:26:57", 2.230
"2013/09/24 18:26:59", 2.320
"2013/09/24 18:27:01", 2.220
"2013/09/24 18:29:39", 2.210
"2013/09/24 18:29:41", 2.200
"2013/09/24 18:29:43", 2.210
"2013/09/24 18:29:45", 2.210
"2013/09/24 18:29:47", 2.200
"2013/09/24 18:29:49", 2.210
"2013/09/24 18:29:51", 2.220
"2013/09/24 18:29:53", 2.210
"2013/09/24 18:29:55", 2.210
"2013/09/24 18:29:57", 2.200
"2013/09/24 18:29:59", 2.220
"2013/09/24 18:30:01", 2.200
"2013/09/24 18:32:39", 2.200
"2013/09/24 18:32:41", 2.200
"2013/09/24 18:32:43", 2.210
"2013/09/24 18:32:45", 2.210
"2013/09/24 18:32:47", 2.200
"2013/09/24 18:32:49", 2.210
"2013/09/24 18:32:51", 2.210
"2013/09/24 18:32:53", 2.200
"2013/09/24 18:32:55", 2.200
"2013/09/24 18:32:57", 2.200
"2013/09/24 18:32:59", 2.190
"2013/09/24 18:33:01", 2.200
"2013/09/24 18:33:03", 2.210
"2013/09/24 18:35:39", 2.190
"2013/09/24 18:35:41", 2.190
"2013/09/24 18:35:43", 2.190
"2013/09/24 18:35:45", 2.200
"2013/09/24 18:35:47", 2.200
"2013/09/24 18:35:49", 2.200
"2013/09/24 18:35:51", 2.200
"2013/09/24 18:35:53", 2.200
"2013/09/24 18:35:55", 2.200
"2013/09/24 18:35:57", 2.200
"2013/09/24 18:35:59", 2.200
"2013/09/24 18:36:01", 2.190
"2013/09/24 18:36:03", 2.190
"2013/09/24 18:38:38", 2.190
"2013/09/24 18:38:40", 2.200
"2013/09/24 18:38:42", 2.200
"2013/09/24 18:38:44", 2.190
"2013/09/24 18:38:46", 2.240
"2013/09/24 18:38:48", 2.220
"2013/09/24 18:38:50", 2.190
"2013/09/24 18:38:52", 2.190
"2013/09/24 18:38:54", 2.200
"2013/09/24 18:38:56", 2.190
"2013/09/24 18:38:58", 2.200
"2013/09/24 18:39:00", 2.190
"2013/09/24 18:39:02", 2.190
"2013/09/24 18:39:04", 2.190
"2013/09/24 18:39:06", 2.190
"2013/09/24 18:39:08", 2.190
"2013/09/24 18:39:10", 2.190
"2013/09/24 18:39:12", 2.200
"2013/09/24 18:39:14", 2.190
"2013/09/24 18:39:16", 2.200
"2013/09/24 18:39:18", 2.200
"2013/09/24 18:39:20", 2.190
"2013/09/24 18:39:22", 2.190
"2013/09/24 18:39:24", 2.190
"2013/09/24 18:39:26", 2.190
"2013/09/24 18:39:28", 2.190
"2013/09/24 18:39:30", 2.190
"2013/09/24 18:39:33", 2.190
"2013/09/24 18:39:34", 2.190
"2013/09/24 18:39:37", 2.190
"2013/09/24 18:39:39", 2.190
"2013/09/24 18:39:41", 2.190
"2013/09/24 18:39:43", 2.200
"2013/09/24 18:39:45", 2.200
"2013/09/24 18:39:47", 2.210
"2013/09/24 18:39:49", 2.200
"2013/09/24 18:39:51", 2.200
"2013/09/24 18:39:53", 2.200
"2013/09/24 18:39:55", 2.190
"2013/09/24 18:39:57", 2.200
"2013/09/24 18:39:59", 2.190
"2013/09/24 18:40:01", 2.190
"2013/09/24 18:41:39", 2.200
"2013/09/24 18:41:41", 2.210
"2013/09/24 18:41:43", 2.200
"2013/09/24 18:41:45", 2.190
"2013/09/24 18:41:47", 2.200
"2013/09/24 18:41:49", 2.200
"2013/09/24 18:41:51", 2.200
"2013/09/24 18:41:53", 2.200
"2013/09/24 18:41:55", 2.200
"2013/09/24 18:41:57", 2.200
"2013/09/24 18:41:59", 2.200
"2013/09/24 18:42:01", 2.200
"2013/09/24 18:42:03", 2.200
"2013/09/24 18:44:39", 2.200
"2013/09/24 18:44:41", 2.200
"2013/09/24 18:44:43", 2.200
"2013/09/24 18:44:45", 2.200
"2013/09/24 18:44:47", 2.200
"2013/09/24 18:44:49", 2.210
"2013/09/24 18:44:51", 2.200
"2013/09/24 18:44:53", 2.200
"2013/09/24 18:44:55", 2.200
"2013/09/24 18:44:57", 2.200
"2013/09/24 18:44:59", 2.200
"2013/09/24 18:45:01", 2.200
"2013/09/24 18:45:03", 2.220
"2013/09/24 18:47:37", 2.200
"2013/09/24 18:47:39", 2.200
"2013/09/24 18:47:41", 2.200
"2013/09/24 18:47:43", 2.200
"2013/09/24 18:47:45", 2.200
"2013/09/24 18:47:47", 2.200
"2013/09/24 18:47:49", 2.200
"2013/09/24 18:47:51", 2.200
"2013/09/24 18:47:53", 2.200
"2013/09/24 18:47:55", 2.200
"2013/09/24 18:47:57", 2.200
"2013/09/24 18:47:59", 2.200
"2013/09/24 18:48:01", 2.190
"2013/09/24 18:50:39", 2.190
"2013/09/24 18:50:41", 2.190
"2013/09/24 18:50:43", 2.190
"2013/09/24 18:50:45", 2.190
"2013/09/24 18:50:47", 2.190
"2013/09/24 18:50:49", 2.190
"2013/09/24 18:50:51", 2.190
"2013/09/24 18:50:53", 2.190
"2013/09/24 18:50:55", 2.190
"2013/09/24 18:50:57", 2.190
"2013/09/24 18:50:59", 2.190
"2013/09/24 18:51:01", 2.190
"2013/09/24 18:51:03", 2.190
"2013/09/24 18:53:39", 2.180
"2013/09/24 18:53:41", 2.180
"2013/09/24 18:53:43", 2.190
"2013/09/24 18:53:45", 2.190
"2013/09/24 18:53:47", 2.200
"2013/09/24 18:53:49", 2.190
"2013/09/24 18:53:51", 2.180
"2013/09/24 18:53:53", 2.180
"2013/09/24 18:53:55", 2.190
"2013/09/24 18:53:57", 2.190
"2013/09/24 18:53:59", 2.200
"2013/09/24 18:54:01", 2.180
"2013/09/24 18:54:03", 2.190
"2013/09/24 18:56:39", 2.190
"2013/09/24 18:56:41", 2.190
"2013/09/24 18:56:43", 2.190
"2013/09/24 18:56:45", 2.190
"2013/09/24 18:56:47", 2.180
"2013/09/24 18:56:49", 2.190
"2013/09/24 18:56:51", 2.190
"2013/09/24 18:56:53", 2.190
"2013/09/24 18:56:55", 2.180
"2013/09/24 18:56:57", 2.190
"2013/09/24 18:56:59", 2.190
"2013/09/24 18:57:01", 2.180
"2013/09/24 18:59:38", 2.180
"2013/09/24 18:59:40", 2.180
"2013/09/24 18:59:42", 2.180
"2013/09/24 18:59:44", 2.180
"2013/09/24 18:59:46", 2.180
"2013/09/24 18:59:48", 2.180
"2013/09/24 18:59:50", 2.180
"2013/09/24 18:59:52", 2.180
"2013/09/24 18:59:54", 2.180
"2013/09/24 18:59:56", 2.190
"2013/09/24 18:59:58", 2.190
"2013/09/24 19:00:00", 2.180
"2013/09/24 19:00:02", 2.190
"2013/09/24 19:02:39", 2.200
"2013/09/24 19:02:41", 2.200
"2013/09/24 19:02:43", 2.200
"2013/09/24 19:02:45", 2.190
"2013/09/24 19:02:47", 2.190
"2013/09/24 19:02:49", 2.190
"2013/09/24 19:02:51", 2.190
"2013/09/24 19:02:53", 2.190
"2013/09/24 19:02:55", 2.190
"2013/09/24 19:02:57", 2.200
"2013/09/24 19:02:59", 2.180
"2013/09/24 19:03:01", 2.180
"2013/09/24 19:03:03", 2.190
"2013/09/24 19:05:39", 2.180
"2013/09/24 19:05:41", 2.180
"2013/09/24 19:05:43", 2.180
"2013/09/24 19:05:45", 2.180
"2013/09/24 19:05:47", 2.190
"2013/09/24 19:05:49", 2.190
"2013/09/24 19:05:51", 2.190
"2013/09/24 19:05:53", 2.190
"2013/09/24 19:05:55", 2.180
"2013/09/24 19:05:57", 2.180
"2013/09/24 19:05:59", 2.180
"2013/09/24 19:06:01", 2.190
"2013/09/24 19:06:03", 2.180
"2013/09/24 19:08:37", 2.200
"2013/09/24 19:08:39", 2.200
"2013/09/24 19:08:41", 2.190
"2013/09/24 19:08:43", 2.200
"2013/09/24 19:08:45", 2.200
"2013/09/24 19:08:47", 2.190
"2013/09/24 19:08:49", 2.190
"2013/09/24 19:08:51", 2.200
"2013/09/24 19:08:53", 2.200
"2013/09/24 19:08:55", 2.200
"2013/09/24 19:08:57", 2.190
"2013/09/24 19:08:59", 2.190
"2013/09/24 19:09:01", 2.190
"2013/09/24 19:11:39", 2.200
"2013/09/24 19:11:41", 2.200
"2013/09/24 19:11:43", 2.200
"2013/09/24 19:11:45", 2.200
"2013/09/24 19:11:47", 2.190
"2013/09/24 19:11:49", 2.190
"2013/09/24 19:11:51", 2.200
"2013/09/24 19:11:53", 2.200
"2013/09/24 19:11:55", 2.200
"2013/09/24 19:11:57", 2.200
"2013/09/24 19:11:59", 2.190
"2013/09/24 19:12:01", 2.200
"2013/09/24 19:12:03", 2.200
"2013/09/24 19:14:39", 2.200
"2013/09/24 19:14:41", 2.210
"2013/09/24 19:14:43", 2.200
"2013/09/24 19:14:45", 2.200
"2013/09/24 19:14:47", 2.200
"2013/09/24 19:14:49", 2.200
"2013/09/24 19:14:51", 2.200
"2013/09/24 19:14:53", 2.200
"2013/09/24 19:14:55", 2.200
"2013/09/24 19:14:57", 2.210
"2013/09/24 19:14:59", 2.210
"2013/09/24 19:15:01", 2.200
"2013/09/24 19:15:03", 2.200
"2013/09/24 19:23:39", 2.200
"2013/09/24 19:23:41", 2.190
"2013/09/24 19:23:43", 2.200
"2013/09/24 19:23:45", 2.200
"2013/09/24 19:23:47", 2.200
"2013/09/24 19:23:49", 2.190
"2013/09/24 19:23:51", 2.200
"2013/09/24 19:23:53", 2.200
"2013/09/24 19:23:55", 2.190
"2013/09/24 19:23:57", 2.190
"2013/09/24 19:23:59", 2.190
"2013/09/24 19:24:01", 2.190
"2013/09/24 19:24:03", 2.200
"2013/09/24 19:26:39", 2.190
"2013/09/24 19:26:41", 2.190
"2013/09/24 19:26:43", 2.200
"2013/09/24 19:26:45", 2.190
"2013/09/24 19:26:47", 2.190
"2013/09/24 19:26:49", 2.200
"2013/09/24 19:26:51", 2.200
"2013/09/24 19:26:53", 2.200
"2013/09/24 19:26:55", 2.180
"2013/09/24 19:26:57", 2.180
"2013/09/24 19:26:59", 2.200
"2013/09/24 19:27:01", 2.200
"2013/09/24 19:27:03", 2.190
"2013/09/24 19:29:37", 2.190
"2013/09/24 19:29:39", 2.190
"2013/09/24 19:29:41", 2.190
"2013/09/24 19:29:43", 2.180
"2013/09/24 19:29:45", 2.190
"2013/09/24 19:29:47", 2.190
"2013/09/24 19:29:49", 2.190
"2013/09/24 19:29:51", 2.190
"2013/09/24 19:29:53", 2.180
"2013/09/24 19:29:55", 2.180
"2013/09/24 19:29:57", 2.190
"2013/09/24 19:29:59", 2.180
"2013/09/24 19:30:01", 2.190
"2013/09/24 19:32:39", 2.190
"2013/09/24 19:32:41", 2.190
"2013/09/24 19:32:43", 2.190
"2013/09/24 19:32:45", 2.200
"2013/09/24 19:32:47", 2.190
"2013/09/24 19:32:49", 2.200
"2013/09/24 19:32:51", 2.210
"2013/09/24 19:32:53", 2.210
"2013/09/24 19:32:55", 2.210
"2013/09/24 19:32:57", 2.200
"2013/09/24 19:32:59", 2.190
"2013/09/24 19:33:01", 2.200
"2013/09/24 19:33:03", 2.200
"2013/09/24 19:35:39", 2.200
"2013/09/24 19:35:41", 2.210
"2013/09/24 19:35:43", 2.210
"2013/09/24 19:35:45", 2.200
"2013/09/24 19:35:47", 2.200
"2013/09/24 19:35:49", 2.210
"2013/09/24 19:35:51", 2.220
"2013/09/24 19:35:53", 2.230
"2013/09/24 19:35:55", 2.220
"2013/09/24 19:35:57", 2.200
"2013/09/24 19:35:59", 2.210
"2013/09/24 19:36:01", 2.210
"2013/09/24 19:36:03", 2.220
"2013/09/24 19:38:37", 2.230
"2013/09/24 19:38:39", 2.220
"2013/09/24 19:38:41", 2.220
"2013/09/24 19:38:43", 2.220
"2013/09/24 19:38:45", 2.210
"2013/09/24 19:38:47", 2.220
"2013/09/24 19:38:49", 2.220
"2013/09/24 19:38:51", 2.230
"2013/09/24 19:38:53", 2.220
"2013/09/24 19:38:55", 2.220
"2013/09/24 19:38:57", 2.220
"2013/09/24 19:38:59", 2.220
"2013/09/24 19:39:01", 2.220
"2013/09/24 19:39:03", 2.210
"2013/09/24 19:39:05", 2.220
"2013/09/24 19:39:07", 2.230
"2013/09/24 19:39:09", 2.230
"2013/09/24 19:39:11", 2.220
"2013/09/24 19:39:13", 2.220
"2013/09/24 19:39:15", 2.220
"2013/09/24 19:39:17", 2.210
"2013/09/24 19:39:19", 2.230
"2013/09/24 19:39:21", 2.250
"2013/09/24 19:39:23", 2.240
"2013/09/24 19:39:25", 2.230
"2013/09/24 19:39:27", 2.240
"2013/09/24 19:39:29", 2.240
"2013/09/24 19:39:31", 2.240
"2013/09/24 19:39:33", 2.220
"2013/09/24 19:39:35", 2.220
"2013/09/24 19:39:37", 2.230
"2013/09/24 19:39:39", 2.240
"2013/09/24 19:39:41", 2.230
"2013/09/24 19:39:43", 2.220
"2013/09/24 19:39:45", 2.220
"2013/09/24 19:39:47", 2.230
"2013/09/24 19:39:49", 2.240
"2013/09/24 19:39:51", 2.240
"2013/09/24 19:39:53", 2.240
"2013/09/24 19:39:55", 2.230
"2013/09/24 19:39:57", 2.230
"2013/09/24 19:39:59", 2.240
"2013/09/24 19:40:01", 2.230
"2013/09/24 19:41:39", 2.190
"2013/09/24 19:41:41", 2.190
"2013/09/24 19:41:43", 2.190
"2013/09/24 19:41:45", 2.200
"2013/09/24 19:41:47", 2.200
"2013/09/24 19:41:49", 2.200
"2013/09/24 19:41:51", 2.190
"2013/09/24 19:41:53", 2.210
"2013/09/24 19:41:55", 2.200
"2013/09/24 19:41:57", 2.200
